,CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore
1262,15123,4,3,106,0,$30 K,0,3
1263,12970,4,3,151,0,$8 K,0,3
1264,17584,4,3,36,0,$13 K,0,3
1265,13838,2,3,174,0,$7 K,0,3
1266,17936,2,3,77,0,$8 K,0,3
1267,13704,2,3,135,0,$46 K,0,3
1268,13417,1,3,28,0,$6 K,0,3
1269,15053,1,3,71,0,$19 K,0,3
1270,16200,1,3,179,0,$14 K,0,3
1271,16600,1,3,62,0,$30 K,0,3
1272,12478,0,3,36,0,$7 K,0,3
1273,17914,0,3,80,0,$12 K,0,3
1274,16871,19,3,139,0,$33 K,0,3
1275,16915,6,3,57,0,$4 K,0,3
1276,16912,20,3,105,0,$30 K,0,3
1277,14145,43,3,12,0,$9 K,0,3
1278,13538,40,3,25,0,$5 K,0,3
1279,13629,20,3,59,0,$29 K,0,3
1280,15089,7,3,145,0,$37 K,0,3
1281,13884,4,3,60,0,$9 K,0,3
1282,18135,26,3,20,0,$7 K,0,3
1283,14644,6,3,29,0,$6 K,0,3
1284,14638,47,3,16,0,$6 K,0,3
1285,17186,43,3,2,0,$1 K,0,3
1286,15806,43,3,31,0,$19 K,0,3
1287,13447,20,3,62,0,$17 K,0,3
1288,12638,30,3,39,0,$17 K,0,3
1289,18164,28,3,25,0,$4 K,0,3
1290,14836,7,3,6,0,$1 K,0,3
1291,13939,20,3,46,0,$25 K,0,3
1292,18263,20,3,62,0,$44 K,0,3
1293,14739,1,3,60,0,$38 K,0,3
1294,16979,0,3,91,0,$20 K,0,3
1295,18058,6,3,3,0,$2 K,0,3
1296,17014,5,3,75,0,$8 K,0,3
1297,12838,30,3,123,0,$10 K,0,3
1298,13758,8,3,117,0,$36 K,0,3
1299,14257,48,3,107,0,$39 K,0,3
1300,12990,28,3,13,0,$10 K,0,3
1301,13941,18,3,47,0,$25 K,0,3
1302,14560,4,3,76,0,$23 K,0,3
1303,15018,35,3,32,0,$5 K,0,3
1304,17133,12,3,27,0,$18 K,0,3
1305,16333,4,3,45,0,$29 K,0,3
1306,18245,4,3,177,0,$48 K,0,3
1307,16656,19,3,80,0,$41 K,0,3
1308,12444,18,3,177,0,$29 K,0,3
1309,18211,22,3,42,0,$10 K,0,3
1310,15329,32,3,62,0,$14 K,0,3
1311,13159,5,3,122,0,$30 K,0,3
1312,12919,5,3,52,0,$21 K,0,3
1313,13314,48,3,60,0,$10 K,0,3
1314,14188,5,3,71,0,$30 K,0,3
1315,16066,13,3,102,0,$25 K,0,3
1316,13115,5,3,132,0,$45 K,0,3
1317,16533,16,3,181,0,$14 K,0,3
1318,17073,14,3,174,0,$22 K,0,3
1319,13587,28,3,11,0,$2 K,0,3
1320,16855,20,3,19,0,$4 K,0,3
1321,13421,37,3,105,0,$33 K,0,3
1322,15156,1,3,45,0,$17 K,0,3
1323,16790,0,3,95,0,$23 K,0,3
1324,13577,22,3,85,0,$24 K,0,3
1325,16626,4,3,172,0,$49 K,0,3
1326,12500,20,3,65,0,$22 K,0,3
1327,12963,5,3,96,0,$23 K,0,3
1328,14581,13,3,17,0,$5 K,0,3
1329,17988,8,3,39,0,$2 K,0,3
1330,13983,26,3,112,0,$36 K,0,3
1331,17076,33,3,25,0,$8 K,0,3
1332,17526,1,3,22,0,$5 K,0,3
1333,16235,37,3,48,0,$8 K,0,3
1334,17250,0,3,57,0,$5 K,0,3
1335,12456,41,3,129,0,$44 K,0,3
1336,16249,49,3,69,0,$26 K,0,3
1337,14676,28,3,44,0,$30 K,0,3
1338,13917,46,3,18,0,$9 K,0,3
1339,12989,5,3,66,0,$24 K,0,3
1340,14243,5,3,148,0,$33 K,0,3
1341,13576,7,3,130,0,$46 K,0,3
1342,16362,29,3,90,0,$9 K,0,3
1343,17193,32,3,35,0,$13 K,0,3
1344,14234,19,3,159,0,$23 K,0,3
1345,13810,25,3,36,0,$7 K,0,3
1346,13573,47,3,26,0,$4 K,0,3
1347,14441,18,3,50,0,$10 K,0,3
1348,12912,5,3,22,0,$14 K,0,3
1349,15275,28,3,42,0,$14 K,0,3
1350,16295,6,3,79,0,$24 K,0,3
1351,17368,20,3,128,0,$25 K,0,3
1352,17904,18,3,39,0,$2 K,0,3
1353,14793,1,3,15,0,$3 K,0,3
1354,16560,18,3,58,0,$14 K,0,3
1355,17135,13,3,52,0,$17 K,0,3
1356,17232,11,3,17,0,$4 K,0,3
1357,17091,28,3,176,0,$42 K,0,3
1358,14341,42,3,130,0,$38 K,0,3
1359,13784,6,3,31,0,$23 K,0,3
1360,16638,19,3,95,0,$33 K,0,3
1361,12523,16,3,107,0,$22 K,0,3
1362,14875,6,3,50,0,$12 K,0,3
1363,16394,47,3,100,0,$33 K,0,3
1364,18221,19,3,65,0,$21 K,0,3
1365,18257,36,3,123,0,$29 K,0,3
1366,17287,23,3,124,0,$17 K,0,3
1367,16817,29,3,80,0,$20 K,0,3
1368,13870,34,3,114,0,$30 K,0,3
1369,17949,4,3,77,0,$35 K,0,3
1370,12375,7,3,17,0,$5 K,0,3
1371,16359,4,3,70,0,$18 K,0,3
1372,12371,41,3,63,0,$15 K,0,3
1373,12522,36,3,12,0,$4 K,0,3
1374,18219,32,3,103,0,$19 K,0,3
1375,15522,29,3,57,0,$19 K,0,3
1376,12642,22,3,47,0,$15 K,0,3
1377,14851,20,3,28,0,$10 K,0,3
1378,15949,13,3,19,0,$7 K,0,3
1379,18210,6,3,123,0,$37 K,0,3
1380,12673,2,3,42,0,$11 K,0,3
1381,12370,48,3,167,0,$45 K,0,3
1382,12691,25,3,32,0,$8 K,0,3
1383,16996,27,3,41,0,$13 K,0,3
1384,13107,41,3,60,0,$29 K,0,3
1385,15227,33,3,58,0,$17 K,0,3
1386,12528,6,3,95,0,$22 K,0,3
1387,15291,22,3,109,0,$42 K,0,3
1388,15014,40,3,35,0,$5 K,0,3
1389,16682,1,3,30,0,$16 K,0,3
1390,15467,6,3,53,0,$8 K,0,3
1391,12599,26,3,62,0,$27 K,0,3
1392,17314,21,3,136,0,$48 K,0,3
1393,15781,22,3,21,0,$4 K,0,3
1394,13316,34,3,88,0,$36 K,0,3
1395,16008,20,3,33,0,$8 K,0,3
1396,17321,5,3,107,0,$12 K,0,3
1397,16653,13,3,76,0,$20 K,0,3
1398,14381,49,3,56,0,$3 K,0,3
1399,16298,19,3,27,0,$7 K,0,3
1400,15277,43,3,12,0,$7 K,0,3
1401,13890,5,3,93,0,$22 K,0,3
1402,13914,0,3,34,0,$9 K,0,3
1403,17011,27,3,15,0,$7 K,0,3
1404,15967,20,3,84,0,$5 K,0,3
1405,18130,5,3,71,0,$23 K,0,3
1406,13579,11,3,23,0,$6 K,0,3
1407,17411,9,3,43,0,$11 K,0,3
1408,16169,5,3,85,0,$39 K,0,3
1409,15694,5,3,78,0,$34 K,0,3
1410,13310,5,3,77,0,$18 K,0,3
1411,14312,43,3,87,0,$23 K,0,3
1412,14766,5,3,137,0,$36 K,0,3
1413,14064,26,3,82,0,$27 K,0,3
1414,17054,25,3,84,0,$22 K,0,3
1415,15906,16,3,151,0,$15 K,0,3
1416,16612,29,3,66,0,$15 K,0,3
1417,13313,19,3,78,0,$23 K,0,3
1418,14211,50,3,118,0,$32 K,0,3
1419,18016,29,3,123,0,$23 K,0,3
1420,13878,51,3,36,0,$12 K,0,3
1421,15814,13,3,73,0,$28 K,0,3
1422,13416,40,3,19,0,$6 K,0,3
1423,17878,40,3,26,0,$9 K,0,3
1424,13532,30,3,66,0,$3 K,0,3
1425,15289,26,3,59,0,$26 K,0,3
1426,15473,11,3,14,0,$10 K,0,3
1427,13021,1,3,134,0,$36 K,0,3
1428,13949,21,3,117,0,$45 K,0,3
1429,12676,21,3,45,0,$20 K,0,3
1430,12936,14,3,63,0,$15 K,0,3
1431,15963,16,3,28,0,$10 K,0,3
1432,13322,14,3,25,0,$3 K,0,3
1433,14385,6,3,14,0,$6 K,0,3
1434,17924,8,3,37,0,$20 K,0,3
1435,14759,1,3,102,0,$13 K,0,3
1436,16620,0,3,9,0,$3 K,0,3
1437,17412,20,3,56,0,$16 K,0,3
1438,14737,0,3,17,0,$8 K,0,3
1439,13862,15,3,142,0,$47 K,0,3
1440,18188,12,3,72,0,$29 K,0,3
1441,17929,8,3,6,0,$4 K,0,3
1442,13692,21,3,55,0,$28 K,0,3
1443,12598,6,3,133,0,$47 K,0,3
1444,18149,47,3,16,0,$6 K,0,3
1445,14477,16,3,11,0,$8 K,0,3
1446,14984,16,3,41,0,$2 K,0,3
1447,15373,5,3,137,0,$14 K,0,3
1448,18147,42,3,7,0,$4 K,0,3
1449,18044,1,3,128,0,$30 K,0,3
1450,16561,2,3,31,0,$8 K,0,3
1451,16515,49,3,113,0,$21 K,0,3
1452,14179,37,3,165,0,$9 K,0,3
1453,13805,49,3,13,0,$9 K,0,3
1454,15793,6,3,13,0,$6 K,0,3
1455,18105,34,3,18,0,$1 K,0,3
1456,18170,30,3,38,0,$10 K,0,3
1457,14284,27,3,34,0,$5 K,0,3
1458,14593,18,3,152,0,$8 K,0,3
1459,15699,14,3,18,0,$4 K,0,3
1460,12716,0,3,69,0,$19 K,0,3
1461,14869,0,3,72,0,$14 K,0,3
1462,15318,0,3,33,0,$18 K,0,3
1463,17621,18,3,27,0,$13 K,0,3
1464,14299,5,3,162,0,$50 K,0,3
1465,12913,1,3,50,0,$21 K,0,3
1466,15465,16,3,104,0,$26 K,0,3
1467,18179,6,3,90,0,$29 K,0,3
1468,14859,9,3,59,0,$20 K,0,3
1469,14765,26,3,39,0,$3 K,0,3
1470,13644,5,3,148,0,$47 K,0,3
1471,16057,1,3,134,0,$22 K,0,3
1472,14511,8,3,71,0,$21 K,0,3
1473,13516,18,3,44,0,$13 K,0,3
1474,12948,13,3,118,0,$32 K,0,3
1475,14098,33,3,21,0,$3 K,0,3
1476,17302,11,3,81,0,$18 K,0,3
1477,18177,28,3,75,0,$19 K,0,3
1478,16433,25,3,17,0,$3 K,0,3
1479,18014,25,3,32,0,$2 K,0,3
1480,15681,15,3,67,0,$27 K,0,3
1481,15599,23,3,52,0,$21 K,0,3
1482,13066,21,3,49,0,$8 K,0,3
1483,14948,20,3,64,0,$20 K,0,3
1484,17828,5,3,82,0,$17 K,0,3
1485,15619,7,3,3,0,$2 K,0,3
1486,12646,1,3,45,0,$23 K,0,3
1487,16149,1,3,18,0,$7 K,0,3
1488,13255,0,3,14,0,$3 K,0,3
1489,17951,36,3,21,0,$12 K,0,3
1490,14696,1,3,133,0,$39 K,0,3
1491,17418,39,3,30,0,$8 K,0,3
1492,13719,12,3,60,0,$15 K,0,3
1493,14001,42,3,40,0,$11 K,0,3
1494,16099,47,3,39,0,$13 K,0,3
1495,16750,41,3,95,0,$7 K,0,3
1496,17345,12,3,87,0,$9 K,0,3
1497,12940,43,3,103,0,$11 K,0,3
1498,12620,11,3,92,0,$30 K,0,3
1499,14710,11,3,139,0,$10 K,0,3
1500,17567,4,3,177,0,$50 K,0,3
1501,14897,4,3,55,0,$12 K,0,3
1502,18240,43,3,6,0,$3 K,0,3
1503,17119,43,3,34,0,$9 K,0,3
1504,13632,21,3,147,0,$26 K,0,3
1505,13607,37,3,98,0,$8 K,0,3
1506,12779,18,3,159,0,$50 K,0,3
1507,14664,16,3,99,0,$11 K,0,3
1508,17761,29,3,19,0,$10 K,0,3
1509,13993,29,3,125,0,$27 K,0,3
1510,13565,16,3,38,0,$4 K,0,3
1511,17384,16,3,15,0,$2 K,0,3
1512,17739,8,3,48,0,$15 K,0,3
1513,14777,1,3,3,0,$64,0,3
1514,15712,6,3,53,0,$11 K,0,3
1515,17940,46,3,23,0,$14 K,0,3
1516,17491,11,3,95,0,$36 K,0,3
1517,15835,41,3,50,0,$12 K,0,3
1518,13725,46,3,118,0,$21 K,0,3
1519,13918,46,3,30,0,$11 K,0,3
1520,13523,30,3,177,0,$42 K,0,3
1521,16869,19,3,129,0,$13 K,0,3
1522,17966,34,3,68,0,$20 K,0,3
1523,12981,26,3,20,0,$7 K,0,3
1524,12697,18,3,43,0,$13 K,0,3
1525,17629,2,3,124,0,$33 K,0,3
1526,13064,9,3,69,0,$15 K,0,3
1527,15449,23,3,62,0,$22 K,0,3
1528,13812,39,3,36,0,$9 K,0,3
1529,16637,29,3,72,0,$22 K,0,3
1530,17293,5,3,135,0,$26 K,0,3
1531,14595,16,3,102,0,$25 K,0,3
1532,17183,4,3,76,0,$34 K,0,3
1533,16825,35,3,28,0,$8 K,0,3
1534,16173,12,3,87,0,$17 K,0,3
1535,14968,27,3,37,0,$3 K,0,3
1536,15628,1,3,157,0,$45 K,0,3
1537,13238,8,3,32,0,$6 K,0,3
1538,13212,6,3,143,0,$9 K,0,3
1539,13984,23,3,17,0,$7 K,0,3
1540,13491,48,3,86,0,$25 K,0,3
1541,17115,5,3,43,0,$8 K,0,3
1542,16258,42,3,135,0,$47 K,0,3
1543,17696,35,3,126,0,$41 K,0,3
1544,16570,5,3,133,0,$46 K,0,3
1545,12879,41,3,12,0,$5 K,0,3
1546,17490,0,3,58,0,$13 K,0,3
1547,18154,40,3,11,0,$5 K,0,3
1548,15414,6,3,39,0,$10 K,0,3
1549,17038,27,3,22,0,$713,0,3
1550,16986,26,3,3,0,$2 K,0,3
1551,14608,1,3,20,0,$13 K,0,3
1552,15489,19,3,55,0,$17 K,0,3
1553,14805,12,3,47,0,$3 K,0,3
1554,13246,15,3,143,0,$23 K,0,3
1555,14912,13,3,28,0,$11 K,0,3
1556,17010,13,3,12,0,$2 K,0,3
1557,15148,7,3,20,0,$4 K,0,3
1558,17516,12,3,137,0,$12 K,0,3
1559,17515,28,3,87,0,$6 K,0,3
1560,18270,35,3,13,0,$3 K,0,3
1561,17007,47,3,53,0,$15 K,0,3
1562,15863,22,3,18,0,$475,0,3
1563,16557,21,3,11,0,$3 K,0,3
1564,13928,7,3,27,0,$3 K,0,3
1565,14315,18,3,104,0,$31 K,0,3
1566,16206,51,3,63,0,$7 K,0,3
1567,12685,25,3,157,0,$39 K,0,3
1568,15365,22,3,151,0,$29 K,0,3
1569,17402,1,3,59,0,$14 K,0,3
1570,16177,47,3,15,0,$3 K,0,3
1571,15088,18,3,60,0,$14 K,0,3
1572,14883,15,3,54,0,$22 K,0,3
1573,17289,28,3,112,0,$13 K,0,3
1574,16863,26,3,28,0,$14 K,0,3
1575,12600,25,3,65,0,$24 K,0,3
1576,17162,25,3,105,0,$28 K,0,3
1577,17663,22,3,90,0,$20 K,0,3
1578,16478,22,3,17,0,$5 K,0,3
1579,17500,14,3,5,0,$403,0,3
1580,17324,14,3,50,0,$14 K,0,3
1581,15073,6,3,76,0,$14 K,0,3
1582,15611,6,3,45,0,$9 K,0,3
1583,17420,47,3,30,0,$8 K,0,3
1584,16353,0,3,94,0,$41 K,0,3
1585,17090,1,3,64,0,$20 K,0,3
1586,17063,5,3,82,0,$20 K,0,3
1587,15561,8,3,31,0,$8 K,0,3
1588,12656,14,3,130,0,$37 K,0,3
1589,17637,28,3,35,0,$7 K,0,3
1590,17451,6,3,94,0,$27 K,0,3
1591,17227,15,3,47,0,$16 K,0,3
1592,13558,2,3,175,0,$9 K,0,3
1593,12454,50,3,30,0,$10 K,0,3
1594,16593,47,3,27,0,$4 K,0,3
1595,16454,41,3,3,0,$78,0,3
1596,16325,41,3,20,0,$6 K,0,3
1597,15423,35,3,2,0,$735,0,3
1598,16379,1,3,109,0,$37 K,0,3
1599,15252,33,3,44,0,$13 K,0,3
1600,16914,33,3,38,0,$2 K,0,3
1601,14567,32,3,34,0,$11 K,0,3
1602,14214,27,3,70,0,$19 K,0,3
1603,16953,27,3,1,0,$278,0,3
1604,16903,26,3,60,0,$6 K,0,3
1605,15571,8,3,57,0,$6 K,0,3
1606,14129,14,3,44,0,$11 K,0,3
1607,15594,12,3,104,0,$31 K,0,3
1608,14250,4,3,111,0,$33 K,0,3
1609,15621,1,3,18,0,$7 K,0,3
1610,15129,47,3,84,0,$30 K,0,3
1611,16131,48,3,78,0,$43 K,0,3
1612,15620,47,3,104,0,$29 K,0,3
1613,16003,26,3,103,0,$34 K,0,3
1614,14019,43,3,68,0,$19 K,0,3
1615,14820,18,3,29,0,$6 K,0,3
1616,12747,19,3,96,0,$29 K,0,3
1617,14297,14,3,64,0,$22 K,0,3
1618,15179,15,3,95,0,$35 K,0,3
1619,13546,9,3,98,0,$9 K,0,3
1620,15106,14,3,102,0,$31 K,0,3
1621,15782,6,3,44,0,$13 K,0,3
1622,14262,5,3,143,0,$40 K,0,3
1623,14954,9,3,85,0,$4 K,0,3
1624,12479,0,3,35,0,$11 K,0,3
1625,15097,1,3,25,0,$4 K,0,3
1626,13029,27,3,10,0,$5 K,0,3
1627,17664,15,3,43,0,$16 K,0,3
1628,16966,5,3,31,0,$17 K,0,3
1629,13575,20,3,46,0,$10 K,0,3
1630,14020,13,3,39,0,$11 K,0,3
1631,14901,8,3,98,0,$20 K,0,3
1632,13601,42,3,99,0,$13 K,0,3
1633,14379,41,3,46,0,$9 K,0,3
1634,18209,25,3,8,0,$1 K,0,3
1635,15745,5,3,65,0,$10 K,0,3
1636,16824,12,3,26,0,$5 K,0,3
1637,12784,6,3,59,0,$8 K,0,3
1638,17772,7,3,53,0,$1 K,0,3
1639,14205,7,3,39,0,$5 K,0,3
1640,14047,5,3,34,0,$8 K,0,3
1641,16535,2,3,31,0,$9 K,0,3
1642,16642,1,3,35,0,$10 K,0,3
1643,17552,39,3,51,0,$23 K,0,3
1644,15101,5,3,9,0,$3 K,0,3
1645,13165,43,3,42,0,$25 K,0,3
1646,16985,14,3,121,0,$46 K,0,3
1647,17603,47,3,15,0,$2 K,0,3
1648,13167,15,3,65,0,$12 K,0,3
1649,16389,50,3,35,0,$17 K,0,3
1650,16350,18,3,60,0,$13 K,0,3
1651,16918,46,3,130,0,$17 K,0,3
1652,15117,11,3,80,0,$27 K,0,3
1653,13429,7,3,67,0,$31 K,0,3
1654,14147,46,3,6,0,$4 K,0,3
1655,15630,42,3,61,0,$20 K,0,3
1656,16688,7,3,56,0,$19 K,0,3
1657,16949,0,3,61,0,$18 K,0,3
1658,16190,37,3,6,0,$2 K,0,3
1659,17838,23,3,137,0,$41 K,0,3
1660,14834,14,3,70,0,$17 K,0,3
1661,16784,16,3,3,0,$934,0,3
1662,16107,14,3,31,0,$13 K,0,3
1663,18112,9,3,26,0,$4 K,0,3
1664,15197,5,3,36,0,$11 K,0,3
1665,14452,7,3,62,0,$3 K,0,3
1666,12778,16,3,51,0,$16 K,0,3
1667,17075,14,3,80,0,$8 K,0,3
1668,13598,44,3,41,0,$1 K,0,3
1669,13104,43,3,16,0,$8 K,0,3
1670,15411,23,3,100,0,$13 K,0,3
1671,12576,32,3,89,0,$23 K,0,3
1672,15050,22,3,80,0,$28 K,0,3
1673,13410,5,3,30,0,$10 K,0,3
1674,17379,8,3,83,0,$15 K,0,3
1675,14618,6,3,17,0,$5 K,0,3
1676,13329,28,3,19,0,$10 K,0,3
1677,15031,1,3,111,0,$10 K,0,3
1678,14227,23,3,183,0,$48 K,0,3
1679,13940,14,3,49,0,$15 K,0,3
1680,12828,4,3,51,0,$10 K,0,3
1681,12820,41,3,47,0,$15 K,0,3
1682,16488,30,3,31,0,$8 K,0,3
1683,15463,26,3,7,0,$3 K,0,3
1684,17658,7,3,23,0,$8 K,0,3
1685,15269,20,3,2,0,$1 K,0,3
1686,17385,11,3,47,0,$5 K,0,3
1687,15790,7,3,35,0,$2 K,0,3
1688,13030,8,3,99,0,$10 K,0,3
1689,13502,13,3,18,0,$10 K,0,3
1690,13094,18,3,30,0,$15 K,0,3
1691,16954,4,3,52,0,$19 K,0,3
1692,13499,14,3,45,0,$21 K,0,3
1693,15660,22,3,94,0,$30 K,0,3
1694,18097,4,3,109,0,$31 K,0,3
1695,18092,26,3,83,0,$46 K,0,3
1696,15690,1,3,19,0,$8 K,0,3
1697,13131,20,3,46,0,$10 K,0,3
1698,18252,47,3,98,0,$6 K,0,3
1699,16708,42,3,27,0,$7 K,0,3
1700,17928,42,3,23,0,$2 K,0,3
1701,17736,6,3,26,0,$8 K,0,3
1702,12452,13,3,23,0,$6 K,0,3
1703,17481,12,3,69,0,$15 K,0,3
1704,17806,8,3,43,0,$15 K,0,3
1705,12966,6,3,10,0,$1 K,0,3
1706,15081,19,3,35,0,$6 K,0,3
1707,12494,6,3,84,0,$22 K,0,3
1708,16929,0,3,77,0,$28 K,0,3
1709,12397,32,3,126,0,$36 K,0,3
1710,15933,18,3,74,0,$19 K,0,3
1711,13477,34,3,81,0,$25 K,0,3
1712,13853,5,3,24,0,$8 K,0,3
1713,13350,13,3,43,0,$11 K,0,3
1714,12432,39,3,108,0,$38 K,0,3
1715,15345,32,3,23,0,$2 K,0,3
1716,12890,21,3,82,0,$6 K,0,3
1717,15857,15,3,14,0,$7 K,0,3
1718,16566,12,3,19,0,$8 K,0,3
1719,12997,19,3,67,0,$14 K,0,3
1720,13636,33,3,64,0,$13 K,0,3
1721,17883,11,3,98,0,$5 K,0,3
1722,13883,7,3,150,0,$44 K,0,3
1723,16639,22,3,52,0,$13 K,0,3
1724,16023,43,3,101,0,$10 K,0,3
1725,15801,43,3,69,0,$17 K,0,3
1726,16076,19,3,124,0,$29 K,0,3
1727,13422,48,3,128,0,$34 K,0,3
1728,14218,39,3,12,0,$4 K,0,3
1729,16079,13,3,21,0,$9 K,0,3
1730,13962,18,3,11,0,$2 K,0,3
1731,15988,16,3,27,0,$2 K,0,3
1732,14785,7,3,3,0,$1 K,0,3
1733,12647,19,3,128,0,$32 K,0,3
1734,16532,14,3,4,0,$2 K,0,3
1735,16185,13,3,31,0,$6 K,0,3
1736,15172,5,3,110,0,$34 K,0,3
1737,17414,40,3,6,0,$3 K,0,3
1738,15981,21,3,97,0,$46 K,0,3
1739,13566,37,3,176,0,$16 K,0,3
1740,13032,35,3,75,0,$9 K,0,3
1741,12630,6,3,64,0,$13 K,0,3
1742,17888,15,3,81,0,$15 K,0,3
1743,17521,21,3,46,0,$12 K,0,3
1744,12787,6,3,20,0,$9 K,0,3
1745,17157,4,3,15,0,$4 K,0,3
1746,14784,23,3,15,0,$5 K,0,3
1747,18161,7,3,81,0,$23 K,0,3
1748,18084,13,3,2,0,$2 K,0,3
1749,15903,6,3,75,0,$39 K,0,3
1750,12408,29,3,113,0,$34 K,0,3
1751,17470,41,3,78,0,$37 K,0,3
1752,16496,5,3,97,0,$30 K,0,3
1753,13657,7,3,16,0,$4 K,0,3
1754,15140,49,3,81,0,$28 K,0,3
1755,12991,20,3,31,0,$9 K,0,3
1756,16119,5,3,16,0,$6 K,0,3
1757,17837,39,3,172,0,$14 K,0,3
1758,15330,29,3,13,0,$8 K,0,3
1759,14910,22,3,27,0,$4 K,0,3
1760,15669,37,3,35,0,$8 K,0,3
1761,17653,26,3,50,0,$11 K,0,3
1762,17816,33,3,17,0,$1 K,0,3
1763,16012,32,3,94,0,$21 K,0,3
1764,13772,30,3,177,0,$15 K,0,3
1765,13272,28,3,15,0,$2 K,0,3
1766,15399,19,3,32,0,$8 K,0,3
1767,16885,12,3,101,0,$4 K,0,3
1768,17767,12,3,21,0,$3 K,0,3
1769,13365,5,3,132,0,$37 K,0,3
1770,16094,8,3,67,0,$16 K,0,3
1771,15240,41,3,83,0,$32 K,0,3
1772,15847,35,3,22,0,$6 K,0,3
1773,15860,37,3,142,0,$9 K,0,3
1774,13427,16,3,29,0,$15 K,0,3
1775,16907,26,3,151,0,$8 K,0,3
1776,13109,48,3,49,0,$16 K,0,3
1777,12664,5,3,38,0,$13 K,0,3
1778,12475,50,3,36,0,$9 K,0,3
1779,15355,26,3,14,0,$2 K,0,3
1780,13536,2,3,170,0,$40 K,0,3
1781,17934,48,3,21,0,$11 K,0,3
1782,16318,32,3,19,0,$5 K,0,3
1783,17233,32,3,25,0,$3 K,0,3
1784,17043,29,3,102,0,$24 K,0,3
1785,18123,21,3,36,0,$13 K,0,3
1786,17974,21,3,179,0,$14 K,0,3
1787,17835,6,3,42,0,$7 K,0,3
1788,13028,19,3,47,0,$17 K,0,3
1789,18034,18,3,112,0,$13 K,0,3
1790,14198,1,3,44,0,$10 K,0,3
1791,15714,8,3,35,0,$6 K,0,3
1792,13652,42,3,63,0,$15 K,0,3
1793,12406,19,3,108,0,$48 K,0,3
1794,14167,36,3,52,0,$3 K,0,3
1795,13186,36,3,84,0,$21 K,0,3
1796,15158,42,3,7,0,$3 K,0,3
1797,14815,33,3,53,0,$16 K,0,3
1798,13938,32,3,7,0,$1 K,0,3
1799,14039,30,3,6,0,$1 K,0,3
1800,17502,6,3,28,0,$7 K,0,3
1801,16423,21,3,18,0,$5 K,0,3
1802,16164,14,3,35,0,$9 K,0,3
1803,14434,18,3,12,0,$6 K,0,3
1804,14950,5,3,20,0,$4 K,0,3
1805,17425,16,3,43,0,$9 K,0,3
1806,13403,14,3,3,0,$563,0,3
1807,17864,9,3,102,0,$20 K,0,3
1808,13396,18,3,47,0,$18 K,0,3
1809,12352,33,3,95,0,$14 K,0,3
1810,13956,2,3,152,0,$12 K,0,3
1811,12594,34,3,119,0,$46 K,0,3
1812,15376,37,3,117,0,$15 K,0,3
1813,16690,40,3,13,0,$2 K,0,3
1814,13658,6,3,112,0,$34 K,0,3
1815,17024,42,3,3,0,$1 K,0,3
1816,14517,30,3,18,0,$2 K,0,3
1817,17034,13,3,32,0,$10 K,0,3
1818,13760,51,3,57,0,$5 K,0,3
1819,13145,36,3,7,0,$2 K,0,3
1820,17221,4,3,63,0,$5 K,0,3
1821,14902,18,3,24,0,$5 K,0,3
1822,15533,16,3,86,0,$6 K,0,3
1823,12628,1,3,43,0,$12 K,0,3
1824,15872,11,3,128,0,$5 K,0,3
1825,12488,6,3,55,0,$12 K,0,3
1826,14289,5,3,47,0,$8 K,0,3
1827,14336,13,3,90,0,$32 K,0,3
1828,14342,18,3,24,0,$9 K,0,3
1829,14209,7,3,88,0,$18 K,0,3
1830,16968,1,3,31,0,$9 K,0,3
1831,17930,32,3,39,0,$20 K,0,3
1832,17453,14,3,19,0,$5 K,0,3
1833,13058,21,3,8,0,$1 K,0,3
1834,17205,50,3,13,0,$8 K,0,3
1835,14830,50,3,40,0,$4 K,0,3
1836,15821,41,3,62,0,$5 K,0,3
1837,14738,36,3,56,0,$13 K,0,3
1838,16365,14,3,51,0,$8 K,0,3
1839,15597,26,3,23,0,$10 K,0,3
1840,15184,26,3,63,0,$5 K,0,3
1841,14226,25,3,73,0,$29 K,0,3
1842,16936,22,3,57,0,$3 K,0,3
1843,12427,8,3,35,0,$7 K,0,3
1844,15850,16,3,97,0,$9 K,0,3
1845,17095,19,3,77,0,$19 K,0,3
1846,12826,26,3,87,0,$27 K,0,3
1847,14273,48,3,29,0,$7 K,0,3
1848,15743,13,3,88,0,$6 K,0,3
1849,17299,8,3,57,0,$17 K,0,3
1850,12895,39,3,24,0,$5 K,0,3
1851,14412,32,3,45,0,$17 K,0,3
1852,15659,40,3,11,0,$2 K,0,3
1853,18117,22,3,74,0,$14 K,0,3
1854,13142,16,3,23,0,$4 K,0,3
1855,15511,8,3,160,0,$8 K,0,3
1856,16852,7,3,9,0,$1 K,0,3
1857,13147,7,3,4,0,$2 K,0,3
1858,15124,19,3,15,0,$7 K,0,3
1859,17562,11,3,64,0,$21 K,0,3
1860,14005,6,3,84,0,$38 K,0,3
1861,12883,21,3,42,0,$7 K,0,3
1862,14015,49,3,20,0,$7 K,0,3
1863,14113,0,3,40,0,$13 K,0,3
1864,16128,14,3,89,0,$26 K,0,3
1865,17538,22,3,9,0,$2 K,0,3
1866,15393,13,3,12,0,$3 K,0,3
1867,12438,11,3,98,0,$31 K,0,3
1868,17096,6,3,52,0,$8 K,0,3
